t_vec,mach,alt,T_inf,qbar_inf,Re_inf,bl_state,q_conv,h_coeff,q_rad,q_net,T_e,T_recovery,T_t,T_te,T_wall:y=0.0003,T_wall:y=0.0010,T_wall:y=0.0016,T_wall:y=0.0022,T_wall:y=0.0029,T_wall:y=0.0035,T_wall:y=0.0041,T_wall:y=0.0048,T_wall:y=0.0054,T_wall:y=0.0060,T_wall:y=0.0067,T_wall:y=0.0073,T_wall:y=0.0079,T_wall:y=0.0086,T_wall:y=0.0092
1.045,0.6620432725737176,117.89056156957814,287.3837255608799,30655.55803072313,3052411.072767851,1,9229.550786028356,499.7829340367692,-17.67516778208106,9211.875618246275,287.3837255608799,309.86980662252256,312.5758573621439,312.5758573621439,291.402687884632,290.11517636862726,290.007323148134,290.00032171278946,290.00000376892353,289.999999023818,289.9999998738741,289.9999999797158,289.9999998738741,289.999999023818,290.00000376892353,290.00032171278946,290.007323148134,290.11517636862726,291.402687884632
1.05,0.665621558308575,119.0726069477143,287.3760425523266,30983.48084410691,3068582.6958454098,1,9370.35096511434,501.8186614942843,-17.842008674377904,9352.508956439962,287.3760425523266,310.10525561483945,312.8405520177408,312.8405520177408,291.4324726274314,290.11840012446635,290.00759875466554,290.0003399773537,290.0000046248293,289.9999990391084,289.9999998718403,289.9999999791373,289.9999998718403,289.9999990391084,290.0000046248293,290.0003399773537,290.00759875466554,290.11840012446635,291.4324726274314
1.055,0.6691998440434321,120.25465232585042,287.3683595466306,31313.101370108066,3084750.836356614,1,9512.35199150578,503.8505546133461,-18.010846030019934,9494.34114547576,287.3683595466306,310.342005546028,313.10670387698167,313.10670387698167,291.4626932094453,290.12168840918093,290.00788171460266,290.0003588976047,290.000005526012,289.9999990566487,289.99999986985785,289.9999999785509,289.99999986985785,289.9999990566487,290.000005526012,290.0003588976047,290.00788171460266,290.12168840918093,291.4626932094453
1.06,0.6727781297782893,121.43669770398658,287.36067654379184,31644.41886987515,3100915.494728116,1,9655.555221096904,505.8786233327889,-18.181696603090995,9637.373524493813,287.36067654379184,310.580056312833,313.37431282182587,313.37431282182587,291.49335295010746,290.12504208123494,290.00817216589036,290.0003784901779,290.0000064740222,289.9999990765504,289.99999986793256,289.9999999779568,289.99999986793256,289.9999990765504,290.0000064740222,290.0003784901779,290.00817216589036,290.12504208123494,291.49335295010746
1.065,0.6763564155131465,122.61874308212269,287.3529935438103,31977.4326047272,3117076.6713865385,1,9799.961967825071,507.9028774060651,-18.354577185428386,9781.607390639643,287.3529935438103,310.8194078119988,313.64337873423256,313.64337873423256,291.5244551669677,290.1284620038486,290.0084702481111,290.00039877199885,290.0000074704477,289.9999990989288,289.99999986607054,289.99999997735546,289.99999986607054,289.9999990989288,290.0000074704477,290.00039877199885,290.0084702481111,290.1284620038486,291.5244551669677
1.07,0.6799347012480038,123.80078846025886,287.3453105466861,32312.141836153714,3133234.3667584755,1,9945.57350384504,509.92332640454936,-18.529504606722075,9927.043999238318,287.3453105466861,311.0600599402701,313.9139014961611,313.9139014961611,291.5560031755582,290.1319490449718,290.0087761024897,290.00041976028643,290.00000851691425,289.99999912390285,289.9999998642782,289.99999997674723,289.9999998642782,289.99999912390285,290.00000851691425,290.00041976028643,290.0087761024897,290.1319490449718,291.5560031755582
1.075,0.6835129869828609,124.98283383839497,287.3376275524192,32648.5458258145,3149388.581270481,1,10092.391059703805,511.93997972077875,-18.706495734624486,10073.68456396918,287.3376275524192,311.3020125943915,314.18588098957093,314.18588098957093,291.5880002892608,290.13550407725705,290.0090898718982,290.00044147255585,290.000009615086,289.99999915159526,289.9999998625623,289.99999997613253,289.9999998625623,289.99999915159526,290.000009615086,290.00044147255585,290.0090898718982,290.13550407725705,291.5880002892608
1.08,0.6870912727177182,126.16487921653112,287.3299445610095,32986.64383553983,3165539.3153490815,1,10240.415824516185,513.9528465716279,-18.885567474867784,10221.530257041317,287.3299445610095,311.54526567110736,314.45931709642144,314.45931709642144,291.6204498191749,290.13912797803266,290.0094117008602,290.00046392662153,290.0000107666664,289.9999991821327,289.99999986092973,289.9999999755118,289.99999986092973,289.9999991821327,290.0000107666664,290.00046392662153,290.0094117008602,290.13912797803266,291.6204498191749
1.085,0.6906695584525753,127.34692459466724,287.322261572457,33326.43512733027,3181686.5694207703,1,10389.648946141631,515.9619360014207,-19.066736771390605,10370.58220937024,287.322261572457,311.7898190671623,314.7342096986723,314.7342096986723,291.653355073987,290.1428216292752,290.00974173555585,290.0004871406001,290.00001197339833,289.99999921564574,289.99999985938786,289.99999997488555,289.99999985938786,289.99999921564574,290.00001197339833,290.0004871406001,290.00974173555585,290.1428216292752,291.653355073987
1.09,0.6942478441874326,128.5289699728034,287.31457858676185,33667.918963356795,3197830.3439120124,1,10540.091531361499,517.9672568849797,-19.250020606472265,10520.841510755026,287.31457858676185,312.03567267930083,315.01055867828325,315.01055867828325,291.68671935984025,290.14658591758223,290.01008012382596,290.00051113291346,290.0000132370653,289.99999925226916,289.99999985794426,289.9999999742543,289.99999985794426,289.99999925226916,290.0000132370653,290.00051113291346,290.01008012382596,290.14658591758223,291.68671935984025
1.095,0.6978261299222898,129.7110153509395,287.3068956039239,34011.094605960585,3213970.6392492354,1,10691.744646057175,519.9688179306166,-19.43543600087776,10672.309210056297,287.3068956039239,312.2828264042674,315.2883639172139,315.2883639172139,291.72054598020577,290.1504217341445,290.01042701517656,290.0005359222917,290.0000145594915,289.9999992921418,289.9999998566069,289.9999999736186,289.9999998566069,289.9999992921418,290.0000145594915,290.0005359222917,290.01042701517656,290.1504217341445,291.72054598020577
1.1,0.7014044287160001,130.89308596245365,287.299212459933,34355.962493859784,3230107.508661631,1,10844.609843312957,521.9666339635439,-19.623000719737632,10824.98684259322,287.299212459933,312.53128090022994,315.5676261698876,315.5676261698876,291.7548382357542,290.1543299747182,290.0107825607832,290.0005615277761,290.000015942543,289.9999993354068,289.9999998553841,289.9999999729791,289.9999998553841,289.9999993354068,290.000015942543,290.0005615277761,290.0107825607832,290.1543299747182,291.7548382357542
1.105,0.705048008716,132.20129823045363,287.2907094321187,34708.427296124464,3246504.6415597373,1,11001.35159231926,523.9920190167961,-19.816258802794124,10981.535333516467,287.2907094321187,312.78486498945733,315.85273200882824,315.85273200882824,291.78959942613466,290.15831153959687,290.01114691349505,290.0005879687221,290.0000173881279,289.99999938221157,289.99999985428445,289.99999997233635,289.99999985428445,289.99999938221157,290.0000173881279,290.0005879687221,290.01114691349505,290.15831153959687,291.78959942613466
1.11,0.708691588716,133.50951049845366,287.28220640780415,35062.63506192732,3262897.857921863,1,11159.351641131065,526.0134966998249,-20.011742523427397,11139.339898607637,287.28220640780415,313.03979552381406,316.1393459681461,316.1393459681461,291.8248424643505,290.16236733358824,290.0115202278391,290.0006152648022,290.00001889819725,289.99999943270797,289.999999853317,289.9999999716911,289.999999853317,289.99999943270797,290.00001889819725,290.0006152648022,290.0115202278391,290.16236733358824,291.8248424643505
1.115,0.712335168716,134.8177227664536,287.2737033869894,35418.58494729417,3279287.158279518,1,11318.610971932543,528.0310757022039,-20.209469717409487,11298.401502215134,287.2737033869894,313.29607238481486,316.42746791239193,316.42746791239193,291.8605707774891,290.1664982922656,290.0119026600243,290.0006434360091,290.0000204747456,289.99999948705243,289.99999985249104,289.99999997104413,289.99999985249104,289.99999948705243,290.0000204747456,290.0006434360091,290.0119026600243,290.1664982922656,291.8605707774891
1.12,0.7159787487160001,136.12593503445365,287.2652003696743,35776.276108466656,3295672.5431641676,1,11479.130523982338,530.0447645494056,-20.409458261989865,11458.721065720349,287.2652003696743,313.5536954539743,316.71709770611653,316.71709770611653,291.8967877893154,290.17070535588124,290.01229436801697,290.0006725026586,290.00002211981166,289.999999545406,289.99999985181637,289.9999999703962,289.99999985181637,289.999999545406,290.00002211981166,290.0006725026586,290.01229436801697,290.17070535588124,291.8967877893154
1.125,0.719622328716,137.43414730245362,287.25669735585893,36135.70770190237,3312054.0131072337,1,11640.911193812464,532.0545716057169,-20.611726076090545,11620.299467736373,287.25669735585893,313.8126646128071,317.00823521387093,317.00823521387093,291.93349692013845,290.17498946933654,290.01269551154525,290.00070248539254,290.00002383547894,289.99999960793446,289.9999998513031,289.99999996974805,289.9999998513031,289.99999960793446,290.00002383547894,290.00070248539254,290.01269551154525,290.17498946933654,291.93349692013845
1.1300000000000001,0.723265908716,138.74235957045366,287.24819434554337,36496.8788842747,3328431.5686400915,1,11803.953835427452,534.0605050770984,-20.816291120513863,11783.137544306937,287.24819434554337,314.072979742828,317.30088030020625,317.30088030020625,291.970701586679,290.17935158215187,290.0131062521028,290.0007334051823,290.0000256238764,289.9999996748083,289.9999998509617,289.99999996910066,289.9999998509617,289.9999996748083,290.0000256238764,290.0007334051823,290.0131062521028,290.17935158215187,291.970701586679
1.135,0.726909488716,140.05057183845364,287.2396913387275,36859.78881247276,3344805.210294069,1,11968.259260504643,536.0625730139908,-21.023171398158322,11947.236089106485,287.2396913387275,314.3346407255515,317.5950328296736,317.5950328296736,292.00840520193793,290.18379264843645,290.01352675295277,290.0007652833317,290.00002748717924,289.999999746203,289.99999985080314,289.999999968455,289.99999985080314,289.999999746203,290.00002748717924,290.0007652833317,290.01352675295277,290.18379264843645,292.00840520193793
1.1400000000000001,0.7305530687160001,141.35878410645364,287.23118833541133,37224.43664360155,3361174.9386004605,1,12133.828238595383,538.0607833140681,-21.232384954242594,12112.59585364114,287.23118833541133,314.59764744249213,317.89069266682424,317.89069266682424,292.0466111750658,290.1883136268579,290.0139571791317,290.0007981414803,290.0000294276094,289.99999982229906,289.9999998508388,289.99999996781196,289.9999998508388,289.99999982229906,290.0000294276094,290.0007981414803,290.0139571791317,290.1883136268579,292.0466111750658
1.145,0.734196648716,142.66699637445362,287.222685335595,37590.821534981595,3377540.7540904973,1,12300.661497326924,540.0551437249383,-21.443949876539705,12279.217547450384,287.222685335595,314.8619997751647,318.18785967620977,318.18785967620977,292.08532291123333,290.1929154806117,290.0143976974529,290.0008320016064,290.00003144743624,289.99999990328206,289.9999998510805,289.99999996717264,289.9999998510805,289.99999990328206,290.00003144743624,290.0008320016064,290.0143976974529,290.1929154806117,292.08532291123333
1.1500000000000001,0.7378402287160001,143.97520864245365,287.2141823392783,37958.942644149334,3393902.6572953877,1,12468.759722604977,542.0456618467971,-21.65788429562066,12447.101838309356,287.2141823392783,315.12769760508365,318.48653372238164,318.48653372238164,292.1245438115032,290.1975991773904,290.01484847651045,290.0008668860303,290.00003354897746,289.9999999893429,289.9999998515404,289.99999996653816,289.9999998515404,289.9999999893429,290.00003354897746,290.0008668860303,290.01484847651045,290.1975991773904,292.1245438115032
1.155,0.7414838087160001,145.28342091045363,287.20567934646135,38328.7991288567,3410260.6487462823,1,12638.123558817291,544.03234513503,-21.874206385105097,12616.249352432185,287.20567934646135,315.3947408137634,318.78671466989135,318.78671466989135,292.1642772727023,290.2023656893525,290.0153096866822,290.0009028174173,290.00003573459946,290.00000008067764,289.99999985223127,289.99999996590964,289.99999985223127,290.00000008067764,290.00003573459946,290.0009028174173,290.0153096866822,290.2023656893525,292.1642772727023
1.16,0.7451273887159999,146.5916331784536,287.1971763571441,38700.39014707125,3426614.728974289,1,12808.753609038358,546.0152009027684,-22.092934361922115,12786.660674676436,287.1971763571441,315.6631292827187,319.0884023832908,319.0884023832908,292.20452668729524,290.2072159930918,290.01578150013364,290.000939818781,290.0000380067182,290.00000017748795,289.99999985316623,289.99999996528834,289.99999985316623,290.00000017748795,290.0000380067182,290.000939818781,290.01578150013364,290.2072159930918,292.20452668729524
1.165,0.748770968716,147.8998454464536,287.1886733713266,39073.71485697621,3442964.8985104677,1,12980.650435234093,547.9942363233992,-22.314086486579566,12958.336348747513,287.1886733713266,315.93286289346406,319.3915967271319,319.3915967271319,292.24529544325907,290.21215106960557,290.01626409082087,290.00097791348617,290.0000403678,290.0000002799809,289.9999998543589,289.9999999646755,289.9999998543589,290.0000002799809,290.0000403678,290.00097791348617,290.01626409082087,290.21215106960557,292.24529544325907
1.17,0.7524145487159999,149.2080577144536,287.1801703890088,39448.77241697025,3459311.157885845,1,13153.814558467979,549.9694584330302,-22.53768106344385,13131.276877404534,287.1801703890088,316.20394152751385,319.69629756596646,319.69629756596646,292.2865869239587,290.2171719042635,290.016757634494,290.0010171252522,290.00004282036195,290.00000038836924,289.99999985582355,289.9999999640726,289.99999985582355,290.00000038836924,290.00004282036195,290.0010171252522,290.016757634494,290.2171719042635,292.2865869239587
1.175,0.756058128716,150.51626998245362,287.17166741019076,39825.561985667606,3475653.507631392,1,13328.246459107811,551.9408741329097,-22.76373644102533,13305.482722666786,287.17166741019076,316.4763650663826,320.00250476434667,320.00250476434667,292.32840450802337,290.222279486776,290.0172623087002,290.0010574781558,290.00004536697287,290.00000050287156,289.9999998575747,289.99999996348095,289.9999998575747,290.00000050287156,290.00004536697287,290.0010574781558,290.0172623087002,290.222279486776,292.32840450802337
1.18,0.759701708716,151.8244822504536,287.16316443487244,40204.082721898,3491991.9482780416,1,13503.946577033246,553.9084901918046,-22.992271012274838,13480.95430602097,287.16316443487244,316.7501333915848,320.3102181868247,320.3102181868247,292.3707515692243,290.2274748111623,290.0177782927866,290.0010989966345,290.0000480102539,290.0000006237122,289.9999998596276,289.9999999629021,289.9999998596276,290.0000006237122,290.0000480102539,290.0010989966345,290.0177782927866,290.2274748111623,292.3707515692243
1.185,0.763345288716,153.13269451845363,287.1546614630538,40584.33378470652,3508326.4803566793,1,13680.915311843873,555.872313248336,-23.223303214889015,13657.692008628985,287.1546614630538,317.02524638463495,320.6194376979529,320.6194376979529,292.4136314763531,290.2327588757188,290.01830576790337,290.0011417054893,290.00005075287936,290.0000007511215,289.99999986199794,289.99999996233765,289.99999986199794,290.0000007511215,290.00005075287936,290.0011417054893,290.01830576790337,290.2327588757188,292.4136314763531
1.19,0.7669888687159999,154.44090678645358,287.1461584947349,40966.31433335371,3524657.1043981463,1,13859.153023068407,557.8323498132747,-23.456851531622103,13835.696171536785,287.1461584947349,317.30170392704736,320.9301631622836,320.9301631622836,292.45704759310127,290.2381326829867,290.01884491700656,290.00118562988825,290.00005359757716,290.0000008853359,289.9999998647019,289.99999996178923,289.9999998647019,290.0000008853359,290.00005359757716,290.00118562988825,290.01884491700656,290.2381326829867,292.45704759310127
1.195,0.770632448716,155.74911905445362,287.13765552991566,41350.023527315505,3540983.8209332433,1,14038.660030374444,559.7886062717959,-23.692934490609755,14014.967095883834,287.13765552991566,317.5795059003365,321.2423944443694,321.2423944443694,292.50100327794087,290.24359723972015,290.0193959248607,290.0012307953691,290.00005654712993,290.0000010265981,289.9999998677564,289.9999999612586,289.9999998677564,290.0000010265981,290.00005654712993,290.0012307953691,290.0193959248607,290.24359723972015,292.50100327794087
1.2,0.774276041499,157.05735699819598,287.1291524017121,41735.461776862394,3557306.680997371,1,14219.437226237014,561.7410946556861,-23.931571382518253,14195.505654854496,287.1291524017121,317.85865301629514,321.55613235862165,321.55613235862165,292.54550188400583,290.2491535568536,290.0199589780416,290.0012772278427,290.0000596043754,290.0000011751571,289.9999998711788,289.9999999607476,289.9999998711788,290.0000011751571,290.0000596043754,290.0012772278427,290.0199589780416,290.2491535568536,292.54550188400583
1.205,0.777983536499,158.49394797819602,287.11981502385737,42128.90423985162,3573877.879747368,1,14404.57188412353,563.7185789423411,-24.17636317076489,14380.395520952765,287.11981502385737,318.1433179881867,321.87615002122305,321.87615002122305,292.5905467611861,290.2548026494696,290.02053426493865,290.00132495359577,290.00006277220734,290.00000133126827,289.99999987498705,289.99999996025804,289.99999987498705,290.00000133126827,290.00006277220734,290.00132495359577,290.02053426493865,290.2548026494696,292.5905467611861
1.21,0.781691031499,159.930538958196,287.11047765022295,42524.12394744715,3590444.7174433083,1,14591.022146387173,565.6921348083628,-24.423795500366083,14566.598350886807,287.11047765022295,318.42937321618035,322.19772478696706,322.19772478696706,292.6361524012399,290.2605455367718,290.0211219757576,290.0013739992942,290.00006605357623,290.0000014951936,289.9999998791998,289.999999959792,289.9999998791998,290.0000014951936,290.00006605357623,290.0013739992942,290.0211219757576,290.2605455367718,292.6361524012399
1.215,0.785398526499,161.36712993819603,287.1011402808088,42921.119947063555,3607007.1947360574,1,14778.788210181994,567.6617686431572,-24.673887766731433,14754.114322415262,287.1011402808088,318.716818565558,322.5208565018519,322.5208565018519,292.68232227473555,290.26638327251624,290.0217223025226,290.0014243919859,290.00006945149,290.0000016672018,289.9999998838362,289.9999999593515,289.9999998838362,290.0000016672018,290.00006945149,290.0014243919859,290.0217223025226,290.26638327251624,292.68232227473555
1.22,0.789106021499,162.803720918196,287.09180291561495,43319.89128638363,3623565.3122764085,1,14967.870231102126,569.6274867126629,-24.926659414628578,14942.943571687498,287.09180291561495,319.0056539016016,322.8455450118758,322.8455450118758,292.7290598462793,290.2723169147085,290.0223354391621,290.00147615910396,290.0000729690148,290.0000018475683,289.99999988891614,289.99999995893876,289.99999988891614,290.0000018475683,290.0000729690148,290.00147615910396,290.0223354391621,290.2723169147085,292.7290598462793
1.225,0.792813516499,164.24031189819604,287.0824655546413,43720.43701335859,3640119.0707151038,1,15158.268323413125,571.5892951615704,-25.182129938572146,15133.086193474554,287.0824655546413,319.29587908959314,323.1717901630373,323.1717901630373,292.77636857439296,290.27834752556964,290.0229615815106,290.0015293284699,290.00007660927577,290.00000203657555,289.9999998944601,289.99999995855603,289.9999998944601,290.00000203657555,290.00007660927577,290.0015293284699,290.0229615815106,290.27834752556964,292.77636857439296
1.23,0.796521011499,165.67690287819602,287.07312819788797,44122.75617620785,3656668.4707028167,1,15349.982560283801,573.5472000155025,-25.440318883218012,15324.542241400582,287.07312819788797,319.5874939948144,323.499591801335,323.499591801335,292.8242519113923,290.28447617150164,290.0236009273113,290.00158392829695,290.00008037545774,290.000002234513,289.9999999004892,289.9999999582057,289.9999999004892,290.000002234513,290.00008037545774,290.00158392829695,290.0236009273113,290.28447617150164,292.8242519113923
1.235,0.8002285064990001,167.11349385819605,287.0637908453549,44526.84782341916,3673213.5128901685,1,15543.012974019417,575.5012071831608,-25.701245843769595,15517.311728175648,287.0637908453549,319.8804984825474,323.82894977276754,323.82894977276754,292.8727133032669,290.29070392305283,290.02425367621794,290.00163998719313,290.00008427080604,290.0000024416772,289.9999999070253,289.9999999578902,289.9999999070253,290.0000024416772,290.00008427080604,290.00163998719313,290.02425367621794,290.29070392305283,292.8727133032669
1.24,0.803936001499,168.550084838196,287.05445349704206,44932.71100374832,3689754.1979277134,1,15737.35955629483,577.4513224584301,-25.96493046639112,15711.39462582844,287.05445349704206,320.1748924180739,324.15986392333394,324.15986392333394,292.9217561895605,290.29703185488313,290.02492002979676,290.0016975341646,290.0000882986272,290.0000026583722,289.999999914091,289.9999999576122,289.999999914091,290.0000026583722,290.0000882986272,290.0016975341646,290.02492002979676,290.29703185488313,292.9217561895605
1.245,0.8076434964990001,169.98667581819603,287.0451161529495,45340.34476621941,3706290.5264659505,1,15933.022258389105,579.3975515224575,-26.23139244863073,15906.790865940473,287.0451161529495,320.4706756666759,324.49233409903314,324.49233409903314,292.9713840032531,290.30346104572914,290.0256001915285,290.00175659861884,290.00009246228984,290.0000028849093,289.9999999217095,289.9999999573743,289.9999999217095,290.0000028849093,290.00009246228984,290.00175659861884,290.0256001915285,290.30346104572914,292.9713840032531
1.25,0.811350991499,171.423266798196,287.03577881307723,45749.748160124494,3722822.4991553184,1,16130.000991420045,581.339899945689,-26.50065153985291,16103.500339880193,287.03577881307723,320.76784809363505,324.8263601458643,324.8263601458643,293.02160017064375,290.3099925783693,290.02629436680996,290.00181721036796,290.0000967652254,290.00000312160745,289.9999999299048,289.9999999571794,289.9999999299048,290.00000312160745,290.0000967652254,290.00181721036796,290.02629436680996,290.3099925783693,293.02160017064375
1.2550000000000001,0.8150584864990001,172.85985777819604,287.0264414774252,46160.92023502377,3739350.116646197,1,16328.29562658023,583.2783731898768,-26.772727541679146,16301.522899038551,287.0264414774252,321.06640956423325,325.1619419098268,325.1619419098268,293.0724081112344,290.31662753958875,290.0270027629559,290.0018793996318,290.00010121092885,290.00000336879333,289.9999999387016,289.99999995703035,289.9999999387016,290.00000336879333,290.00010121092885,290.0018793996318,290.0270027629559,290.31662753958875,293.0724081112344
1.26,0.818765981499,174.29644875819602,287.01710414599336,46573.86004074535,3755873.3795889025,1,16527.90599537306,585.2129766100521,-27.047640308436712,16500.858355064625,287.01710414599336,321.36635994375223,325.4990792369199,325.4990792369199,293.1238112376148,290.3233670201439,290.02772558920043,290.001943197041,290.0001058029595,290.0000036268014,289.9999999481254,289.9999999569302,289.9999999481254,290.0000036268014,290.0001058029595,290.001943197041,290.02772558920043,290.3233670201439,293.1238112376148
