0.5056179775280896, 167.22408026755875
2.1910112359550595, 222.96544035674015
4.213483146067411, 501.67224080266897
6.40449438202247, 1003.3444816053525
8.426966292134829, 1727.9821627647689
10.617977528089888, 2564.1025641025626
12.977528089887642, 3790.4124860646552
14.999999999999993, 4793.756967670015
16.853932584269664, 6020.066889632108
18.70786516853932, 7190.635451505019
20.730337078651687, 8974.358974358976
22.41573033707865, 10312.151616499446
24.438202247191015, 12207.357859531774
26.123595505617978, 13768.115942028984
27.977528089887635, 15328.874024526202
29.494382022471903, 16722.408026755853
31.348314606741575, 18283.16610925307
33.20224719101123, 19732.44147157191
35.39325842696629, 21293.19955406912
37.41573033707865, 22742.47491638796
39.10112359550562, 24136.00891861762
41.62921348314607, 25696.76700111483
43.651685393258425, 27369.00780379041
46.17977528089887, 28874.024526198446
48.37078651685393, 30211.817168338912
51.06741573033707, 31772.575250836122
53.93258426966292, 33444.816053511706
56.62921348314607, 34949.832775919735
58.988764044943814, 36287.625418060205
61.68539325842696, 37569.676700111486
64.5505617977528, 38963.21070234114
67.58426966292134, 40245.26198439242
70.78651685393257, 41638.79598662208
74.6629213483146, 43143.8127090301
78.87640449438203, 44481.60535117057
83.25842696629212, 45652.17391304349
86.96629213483146, 46655.51839464883
91.1797752808989, 47603.121516164996
95.0561797752809, 48327.75919732442
99.77528089887639, 48996.65551839465
105, 49386.845039018954
110.0561797752809, 49498.32775919733
114.43820224719099, 49554.06911928651
118.82022471910113, 49331.103678929765
123.37078651685391, 48940.914158305466
127.92134831460672, 48327.75919732442
131.96629213483143, 47603.121516164996
135.50561797752806, 46878.48383500558
138.876404494382, 46098.10479375697
141.57303370786516, 45373.46711259755
144.77528089887642, 44481.60535117057
147.80898876404493, 43366.77814938685
151.01123595505618, 42251.95094760312
153.53932584269663, 41248.60646599777
155.8988764044944, 40301.00334448161
158.59550561797752, 39074.693422519515
161.12359550561797, 37959.866220735785
163.9887640449438, 36566.33221850613
166.85393258426964, 35005.57413600892
169.0449438202247, 33835.00557413601
171.91011235955054, 32274.2474916388
174.2696629213483, 30713.48940914158
176.62921348314603, 29431.438127090303
179.49438202247188, 27536.231884057976
182.52808988764042, 25585.28428093646
186.23595505617973, 22965.4403567447
188.76404494382018, 21070.23411371238
192.6404494382022, 18394.64882943144
195.33707865168537, 16164.994425863995
199.2134831460674, 13266.443701226308
202.41573033707863, 10535.117056856194
205.95505617977528, 7803.790412486065
209.49438202247188, 5183.946488294314
212.69662921348313, 2675.5852842809327
216.23595505617973, 278.7068004459361
