Time (sec),Mach Number,Altitude (ft)
278.248,0.002815638346883814,1950.9506268649236
278.258,0.002819848170358372,1950.859352804259
278.268,0.0028237042204660324,1950.781098745366
278.278,0.002826173225821913,1950.7157895899638
278.289,0.0028284239382848726,1950.6633502397701
278.299,0.0028303829427557634,1950.6237055965037
278.309,0.002833711147965926,1950.596780561883
278.319,0.002836994979492653,1950.559252431282
278.329,0.002839302260148215,1950.5383019207543
278.339,0.0028416858179460863,1950.533718060561
278.35,0.0028440787343759857,1950.554216245023
278.36,0.0028464140909276302,1950.592053884726
278.37,0.0028486249690907396,1950.647064287531
278.38,0.002850644450355031,1950.7190807612985
278.39,0.0028524056162102227,1950.8079366138888
278.4,0.002855950514876998,1950.9134651531635
278.41,0.002859582571734784,1951.0043956717473
278.42,0.0028628672825298505,1951.0997995301634
278.43,0.00286625250133529,1951.1993745989091
278.44,0.0028696883416295766,1951.302818748482
278.45,0.002873124916891186,1951.4098298493802
278.46,0.002876512340598592,1951.5201057721004
278.47,0.002879800726230269,1951.6333443871401
278.48,0.002882940187264692,1951.7492435649967
278.49,0.002885880837180335,1951.8491556210022
278.5,0.0028885727894556726,1951.9512240395131
278.51,0.002921821930955233,1952.057623849081
278.52,0.002947150281960316,1952.1679305056641
278.53,0.0029649210976702275,1952.2817194652202
278.54,0.002975497633284272,1952.3985661837064
278.55,0.002979243144001754,1952.5180461170808
278.56,0.0029765208850219783,1952.5819499362028
278.57,0.0029684371107387268,1952.657600776111
278.581,0.0029547809406101173,1952.7442363675427
278.591,0.00295224982553422,1952.8410944412362
278.601,0.0029405921275596145,1952.94741272793
278.611,0.0029203992844961304,1953.0627790118544
278.621,0.002892262734153598,1953.1861356661125
278.631,0.0028567739143418487,1953.3167221578192
278.641,0.0028145242628707114,1953.4537779540885
278.651,0.002766105217550019,1953.5965425220352
278.661,0.002726393275272836,1953.7442553287733
278.671,0.0026779355886912214,1953.9329548675466
278.681,0.002621516376439341,1954.1099356016514
278.691,0.0025591620241093654,1954.274675749964
278.701,0.0024906968940497294,1954.4266535313602
278.711,0.002416918335623541,1954.5653471647172
278.721,0.0023386236981939095,1954.690234868911
278.731,0.0022566103311239425,1954.817135033412
278.741,0.0021727953303005048,1954.9263684357102
278.751,0.0020871107864092573,1955.017508795388
278.761,0.0020003658854573234,1955.0901298320266
278.771,0.0019249358460197877,1955.1438052652065
278.781,0.0018470201287547681,1955.1781088145094
278.791,0.0017675840064786722,1955.2214936126516
278.801,0.001687592752007907,1955.2491663743817
278.811,0.0016080116381588796,1955.2608440703375
278.821,0.0015298059377479973,1955.2835763201515
278.831,0.0014603670315124343,1955.2850349197797
278.841,0.001392787110545468,1955.3243431401088
278.851,0.0013281167141491572,1955.3513884187987
278.861,0.001267406381625562,1955.366341354836
278.871,0.001211706652276742,1955.3693725472071
278.881,0.0011620680654047563,1955.3606525948976
278.891,0.0011195411603116647,1955.3403520968945
278.901,0.0010851764762995265,1955.3086416521837
278.911,0.0010600245526704013,1955.2653204922383
278.921,0.0010128061169536347,1955.21099461244
278.931,0.0009667893845645639,1955.173224127096
278.941,0.0009226996265411699,1955.1290657298352
278.951,0.0008812621139214334,1955.0788237206311
278.961,0.0008432021177433354,1955.0228023994562
278.971,0.0008092449090448567,1954.961306066284
278.981,0.0007801157588639781,1954.8946390210872
278.991,0.0007565399382386807,1954.8358063328003
279.001,0.0007183996424456934,1954.7702217446833
279.011,0.0006860246986825616,1954.6982637868023
279.021,0.0006555008371902265,1954.5951946511336
279.031,0.0006273802143168805,1954.4825847780066
279.041,0.0006022149864107158,1954.3606881124779
279.052,0.0005805573098199246,1954.2297585996034
279.062,0.0005629593408926991,1954.0900501844387
279.072,0.0005317361699951234,1953.9418168120403
279.082,0.0005015322317342915,1953.7581283254767
279.092,0.0004747477569722575,1953.5711096859268
279.102,0.0004491641987004191,1953.4024717631667
279.112,0.00042516847435003144,1953.234071289886
279.122,0.00040314750135234974,1953.0661105539418
279.132,0.000383488197138629,1952.89879184319
279.142,0.00036657747914012453,1952.7323174454878
279.152,0.00035280226478809134,1952.5668896486916
279.162,0.0003425494715137846,1952.4027107406578
279.172,0.00033620601674845947,1952.295739012096
279.182,0.00032075348159161653,1952.203184851302
279.192,0.000306270233452303,1952.1255162117297
279.202,0.0002930054629501488,1952.0632010468325
279.212,0.00028120836070478393,1952.0167073100638
279.222,0.00027112811733583824,1951.9865029548773
279.232,0.0002630139234629417,1951.9835284986073
279.242,0.000249546500757631,1951.9959737163642
279.252,0.00023682340220851714,1952.0243677688723
279.262,0.00022501381347806216,1952.0692398168542
279.272,0.00021525872446108906,1952.131119021034
279.282,0.00020649977863181418,1952.1356230947297
279.292,0.00019891927641966782,1952.1464877324124
279.302,0.00019269951825408036,1952.163870510246
279.313,0.00018802280456448219,1952.187929004393
279.323,0.00018507143578030364,1952.1717313903064
279.333,0.00017780333940213599,1952.17064350705
279.343,0.00017073393631649516,1952.16529477303
279.353,0.00016398257231127353,1952.1718122186298
279.363,0.0001576685931743634,1952.1899827036405
279.373,0.0001519113446936572,1952.2195930878524
279.383,0.00014683017265704722,1952.260430231056
279.393,0.00014254442285242583,1952.3122809930426
279.404,0.00013917344106768542,1952.374932233602
279.414,0.0001368365730907183,1952.5046929480777
279.424,0.00013118668139521118,1952.6350826649232
279.434,0.0001257945132951669,1952.7340136682337
279.444,0.00012073219999982354,1952.828776065779
279.454,0.00011607187271841921,1952.9193273163366
279.464,0.00011188566266019204,1953.0056248786827
279.474,0.00010824570103438013,1953.0876262115949
279.484,0.00010522411905022159,1953.1652887738496
279.494,0.00010289304791695456,1953.2385700242241
279.504,9.87191544039598e-05,1953.2913100714097
279.514,7.758670920404281e-05,1953.342362577732
279.524,6.126810028923079e-05,1953.3920283704108
