Time (sec),Mach Number,Altitude (ft)
15.393,0.31294863442708265,13140.101521647828
15.403,0.31277854091806456,13143.888499536823
15.413,0.3126533040745088,13147.668481550618
15.423,0.31246584674947153,13151.48982474817
15.433,0.31227047015535647,13155.304437361681
15.443,0.3120692923924385,13159.11221163586
15.453,0.3118644315609926,13162.891398336033
15.463,0.3116580057612936,13166.663748034785
15.474,0.31145213309361636,13170.42915254271
15.484,0.31124893165823575,13174.187503670375
15.494,0.3110505195554266,13177.93869322838
15.504,0.31092311524811367,13181.68261302729
15.514,0.3107384303389961,13185.463979174485
15.524,0.31054227398611,13189.238305640894
15.534,0.31033693932665046,13192.982307611675
15.544,0.3101247194978125,13196.719287542954
15.554,0.30996993150881974,13200.44913767061
15.564,0.3097999229848326,13204.171750230536
15.574,0.3096175144769238,13207.887017458614
15.584,0.30942552653616623,13211.594831590717
15.594,0.3092267797136326,13215.27409399743
15.604,0.3089777341896024,13218.995253257022
15.614,0.3087189856320912,13222.70933762165
15.662,0.3084530306203284,13226.463134441121
15.672,0.30818236573354335,13230.21010903293
15.682,0.30797810202366094,13233.95015512347
15.692,0.3077598269154036,13237.683166439137
15.702,0.30753062044440105,13241.409036706324
15.712,0.3072935626462832,13245.127659651407
15.722,0.30705173355667986,13248.816133048254
15.732,0.306808213211221,13252.497374992161
15.743,0.30656608164553634,13256.171278752214
15.753,0.30625250653454916,13259.837737597525
15.763,0.3059324224300206,13263.496644797175
15.773,0.3056667914668718,13267.147893620275
15.783,0.3053875813237078,13270.829208222818
15.793,0.3050978382571037,13274.503466347362
15.803,0.30480060852363444,13278.17056200999
15.813,0.3044989383798753,13281.830389226761
15.823,0.30419587408240145,13285.482842013755
15.833,0.3038944618877879,13289.127814387044
15.843,0.3035560017471559,13292.765200362703
15.853,0.3032739818008002,13296.394893956809
15.863,0.3029829747066127,13300.016789185438
15.873,0.302686214809087,13303.66001344339
15.883,0.30238693645271697,13307.295976252826
15.893,0.3020883739819963,13310.924572205833
15.903,0.3017537731751417,13314.545695894525
15.913,0.30149433729063657,13318.159241910984
15.924,0.30122193024910204,13321.765104847334
15.934,0.3009401479844589,13325.341356818353
15.944,0.3006525864306278,13328.909933555562
15.954,0.3003628415215298,13332.470729213286
15.964,0.30002836853768927,13336.075997191154
15.974,0.2996903595009795,13339.673793904647
15.984,0.2993520879088895,13343.264014548005
15.994,0.2990168272589083,13346.846554315462
16.004,0.29874102726486385,13350.421308401246
16.014,0.29846370682950213,13353.966765328287
16.024,0.2981885916290225,13357.504441457839
16.034,0.2979194073396242,13361.034231554704
16.044,0.2976598796375066,13364.611117033272
16.054,0.2973357345228896,13368.180454680585
16.064,0.2970142529635113,13371.742140355516
16.074,0.2966986155644602,13375.350494479262
16.084,0.29644445688955623,13378.951530425677
16.094,0.29619157567708704,13382.545145134558
16.104,0.2958681256432924,13386.109354366377
16.114,0.2955392298884757,13389.666155490531
16.164,0.2952079876409116,13393.215445007872
16.174,0.29487749812887465,13396.757119419239
16.184,0.2945508605806395,13400.29107522548
16.194,0.29423117422448086,13403.817208927443
16.204,0.29392153828867307,13407.384110086472
16.215,0.29367533918740085,13410.943467133562
16.225,0.29343491246596437,13414.495177536632
16.235,0.29312029235385567,13418.018118547301
16.245,0.2928030367077696,13421.533418473216
16.255,0.2924860889117053,13425.040974360632
16.265,0.2921723923496621,13428.540683255802
16.275,0.2918648904056391,13432.032442205002
16.285,0.2915665264636356,13435.516148254477
16.295,0.2913317950443735,13439.027255960349
16.305,0.29110134857497877,13442.530847337888
16.315,0.29087856879945684,13446.026820135668
16.325,0.2905957588838431,13449.515072102271
16.335,0.2903142164504887,13452.99550098627
16.345,0.290036826537753,13456.468004536258
16.355,0.28976647418399504,13459.932480500815
16.365,0.28950604442757416,13463.388826628525
16.375,0.2892584223068494,13466.813210374883
16.385,0.28907316875805306,13470.287277027272
16.395,0.28889676877628107,13473.753719883714
16.405,0.28866384261718436,13477.212437364287
16.415,0.2884876075386161,13480.663327889091
16.425,0.28830562925303205,13484.106289878202
16.435,0.28812116897462864,13487.541221751728
16.445,0.2879374879176022,13491.013523136673
16.455,0.287757847296149,13494.478044445472
16.465,0.2874937763111656,13497.91487796076
16.475,0.2872232807802779,13501.343928514818
16.485,0.28694898088334736,13504.765095034087
16.495,0.2867295620470039,13508.178276445014
16.505,0.2864998989445973,13511.583371674044
16.515,0.28626308850128507,13514.980279647618
16.525,0.28602222764222424,13518.42286434615
16.535,0.2857804132925721,13521.857597142665
16.545,0.28554074237748583,13525.28437803539
16.555,0.2852416050486695,13528.684757748315
16.565,0.2849388222689089,13532.077169414379
16.575,0.28463503878465085,13535.461512663729
16.585,0.2843867075340878,13538.892625547582
16.595,0.284131455031974,13542.31601647043
16.605,0.2838723835774075,13545.731586153526
16.615,0.283612595469486,13549.121663845726
16.664,0.2833551930073071,13552.503897807552
16.674,0.2830394505861039,13555.878188407789
16.684,0.28272047842664166,13559.295026400434
16.694,0.28240093279095435,13562.704225657342
16.704,0.28208346994107547,13566.105687552033
16.714,0.2818332214220722,13569.499313458055
16.724,0.28157735252897964,13572.885004748943
16.734,0.28131905077623826,13576.262662798228
16.744,0.2810615036782885,13579.61349727674
16.755,0.28080789874957096,13582.956288552332
16.765,0.2805002322094266,13586.290937623593
16.775,0.2801915511460807,13589.672135681678
16.785,0.2798846154618485,13593.045539251636
16.795,0.2796339167601699,13596.411050420209
16.805,0.27937970580450167,13599.751498768926
16.815,0.2791251823925768,13603.084029956957
16.825,0.27887354632212846,13606.408545728571
16.835,0.27862799739088984,13609.72494782805
16.845,0.2783290060797148,13613.033137999655
16.855,0.2780308849630528,13616.333017987667
16.865,0.27773639547863077,13619.62448953636
16.875,0.2774482990641758,13622.907454390017
16.885,0.27722542240418313,13626.220192230403
16.895,0.27700278142986806,13629.525035064915
16.905,0.27678361432425314,13632.82188539579
16.915,0.276571159270361,13636.110645725274
16.925,0.27636865445121434,13639.391218555593
16.935,0.27612254110267886,13642.663506388993
16.945,0.2759434574517764,13645.973505848604
16.955,0.27576039017552917,13649.27548442056
16.965,0.27551100478814566,13652.569345522563
16.975,0.27525219197365985,13655.83789560792
16.985,0.27498685365995823,13659.098306370992
16.995,0.27471789177492734,13662.35048088651
17.005,0.2744482082464537,13665.594322229214
17.015,0.274180705002424,13668.829733473827
17.025,0.2739182839707247,13672.056617695096
17.035,0.2737099812839101,13675.274877967748
17.045,0.2734347311207525,13678.484417366528
17.055,0.27315141620827,13681.732407214851
17.065,0.2728628540267122,13684.972293663666
17.075,0.2725718620563287,13688.203980723092
17.085,0.2722812577773693,13691.488249846016
17.096,0.2719938586700834,13694.76473394882
17.106,0.2717124822147209,13698.03333825069
17.116,0.27149258041466484,13701.293967970812
17.164,0.27127337070137864,13704.546528328388
17.174,0.27099264234324405,13707.790924542593
17.184,0.2707070110320811,13711.009500143873
17.194,0.2704192842679641,13714.219898008987
17.204,0.2701322695509673,13717.422023004836
17.215,0.2698487743811653,13720.661607307919
17.225,0.2695716062586323,13723.893184922852
17.235,0.2693035726834428,13727.116661626671
17.245,0.26909135830531594,13730.314777746367
17.255,0.2688847524018385,13733.50477650758
17.265,0.26861091335869375,13736.686563343039
17.275,0.26833496581159644,13739.860043685467
17.285,0.26805955911322826,13743.025122967576
17.295,0.26778734261627085,13746.181706622092
17.305,0.2675637594366396,13749.374118836577
17.315,0.26733974979644193,13752.558612421157
17.325,0.267118326940904,13755.735093687515
17.335,0.2669025041152519,13758.903468947325
17.345,0.26663234553043547,13762.063644512264
17.355,0.26636215623738735,13765.215526694008
17.365,0.266094509585916,13768.359021804255
17.375,0.2658319789258299,13771.494036154661
